2024-04-10 14:48:05: 0	146	144	1	136	136	2	190	244	3	169	364	4	183	180	5	181	180	6	133	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:05: 0	147	144	1	137	136	2	189	244	3	169	364	4	182	180	5	180	176	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:05: 0	146	144	1	137	136	2	189	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	305	304
2024-04-10 14:48:05: 0	147	144	1	137	136	2	190	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	305	304
2024-04-10 14:48:05: 0	146	144	1	136	136	2	189	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:05: 0	146	144	1	136	136	2	190	244	3	169	364	4	182	180	5	180	176	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:05: 0	146	144	1	136	136	2	190	244	3	169	364	4	183	180	5	180	176	6	132	132	7	140	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:05: 0	146	144	1	137	136	2	189	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:05: 0	146	144	1	136	136	2	190	244	3	170	364	4	183	180	5	180	180	6	133	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:06: 0	146	144	1	136	136	2	190	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:06: 0	146	144	1	137	136	2	189	244	3	169	364	4	182	180	5	180	180	6	133	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:06: 0	146	144	1	136	136	2	189	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:06: 0	146	144	1	137	136	2	190	244	3	169	364	4	183	180	5	180	176	6	132	132	7	138	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:06: 0	146	144	1	136	136	2	190	244	3	169	364	4	183	180	5	180	176	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:06: 0	146	144	1	137	136	2	190	244	3	169	364	4	182	180	5	180	176	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:06: 0	146	144	1	137	136	2	189	244	3	169	364	4	182	180	5	180	176	6	132	132	7	140	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:06: 0	147	144	1	137	136	2	190	244	3	169	364	4	183	180	5	180	180	6	132	132	7	138	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:06: 0	146	144	1	137	136	2	189	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:07: 0	147	144	1	136	136	2	190	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:07: 0	146	144	1	137	136	2	190	244	3	169	364	4	183	180	5	180	180	6	133	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:07: 0	146	144	1	136	136	2	190	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:07: 0	147	144	1	136	136	2	190	244	3	169	364	4	183	180	5	180	180	6	133	132	7	140	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:07: 0	146	144	1	136	136	2	190	244	3	169	364	4	183	180	5	180	180	6	133	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:07: 0	146	144	1	137	136	2	189	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:07: 0	146	144	1	136	136	2	190	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:07: 0	146	144	1	136	136	2	189	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:08: 0	146	144	1	136	136	2	189	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:08: 0	146	144	1	136	136	2	190	244	3	170	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:08: 0	146	144	1	137	136	2	190	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:08: 0	146	144	1	136	136	2	189	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:08: 0	147	144	1	136	136	2	189	244	3	169	364	4	182	180	5	180	180	6	131	128	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:08: 0	146	144	1	137	136	2	189	244	3	169	364	4	182	180	5	180	180	6	133	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:08: 0	146	144	1	137	136	2	190	244	3	169	364	4	184	180	5	180	180	6	132	132	7	140	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:08: 0	147	144	1	137	136	2	189	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:08: 0	146	144	1	136	136	2	189	244	3	169	364	4	182	180	5	180	176	6	133	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:09: 0	146	144	1	136	136	2	189	244	3	169	364	4	183	180	5	180	176	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:09: 0	146	144	1	136	136	2	190	244	3	169	364	4	182	180	5	180	176	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:09: 0	147	144	1	137	136	2	190	244	3	169	364	4	183	180	5	180	176	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:09: 0	147	144	1	137	136	2	190	244	3	169	364	4	182	180	5	180	176	6	133	132	7	138	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:09: 0	146	144	1	136	136	2	190	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:09: 0	146	144	1	137	136	2	189	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:09: 0	146	144	1	136	136	2	189	244	3	169	364	4	182	180	5	180	180	6	133	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:09: 0	146	144	1	137	136	2	190	244	3	169	364	4	183	180	5	180	176	6	132	132	7	140	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:10: 0	146	144	1	137	136	2	190	244	3	169	364	4	183	180	5	180	176	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:10: 0	146	144	1	137	136	2	189	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:10: 0	146	144	1	137	136	2	189	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:10: 0	146	144	1	137	136	2	190	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:10: 0	146	144	1	137	136	2	189	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:10: 0	146	144	1	137	136	2	190	244	3	169	364	4	183	180	5	180	176	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:10: 0	147	144	1	137	136	2	190	244	3	169	364	4	182	180	5	180	176	6	132	132	7	138	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:10: 0	146	144	1	137	136	2	190	244	3	169	364	4	182	180	5	180	176	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:10: 0	146	144	1	136	136	2	190	244	3	169	364	4	183	180	5	180	176	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:11: 0	146	144	1	136	136	2	189	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:11: 0	147	144	1	137	136	2	190	244	3	169	364	4	183	180	5	180	180	6	133	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:11: 0	147	144	1	136	136	2	190	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:11: 0	146	144	1	136	136	2	190	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:11: 0	146	144	1	136	136	2	190	244	3	169	364	4	182	180	5	180	180	6	133	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:11: 0	146	144	1	137	136	2	189	244	3	169	364	4	182	180	5	180	180	6	132	132	7	138	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:11: 0	147	144	1	137	136	2	189	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:11: 0	146	144	1	137	136	2	190	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:11: 0	146	144	1	137	136	2	190	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:12: 0	146	144	1	136	136	2	189	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:12: 0	147	144	1	137	136	2	190	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:12: 0	146	144	1	137	136	2	190	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:12: 0	147	144	1	136	136	2	189	244	3	169	364	4	182	180	5	180	180	6	133	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:12: 0	146	144	1	136	136	2	189	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:12: 0	146	144	1	136	136	2	190	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:12: 0	146	144	1	136	136	2	189	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:12: 0	146	144	1	136	136	2	189	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:13: 0	146	144	1	136	136	2	190	244	3	170	364	4	183	180	5	180	180	6	133	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:13: 0	146	144	1	137	136	2	189	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:13: 0	146	144	1	136	136	2	190	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:13: 0	146	144	1	136	136	2	190	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:13: 0	146	144	1	137	136	2	190	244	3	169	364	4	182	180	5	180	180	6	132	132	7	140	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:13: 0	146	144	1	137	136	2	190	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:13: 0	146	144	1	136	136	2	190	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:13: 0	146	144	1	137	136	2	189	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:13: 0	146	144	1	136	136	2	190	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:14: 0	147	144	1	136	136	2	189	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:14: 0	146	144	1	137	136	2	189	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:14: 0	147	144	1	137	136	2	190	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:14: 0	146	144	1	136	136	2	190	244	3	169	364	4	183	180	5	181	180	6	132	132	7	140	136	8	369	368	9	358	356	10	330	328	11	306	304
2024-04-10 14:48:14: 0	146	144	1	136	136	2	190	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:14: 0	147	144	1	136	136	2	190	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:14: 0	146	144	1	137	136	2	190	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:14: 0	147	144	1	137	136	2	189	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:15: 0	146	144	1	137	136	2	189	244	3	169	364	4	183	180	5	180	180	6	132	132	7	138	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:15: 0	146	144	1	136	136	2	189	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	331	328	11	306	304
2024-04-10 14:48:15: 0	146	144	1	136	136	2	190	244	3	169	364	4	182	180	5	180	176	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:15: 0	147	144	1	137	136	2	190	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:15: 0	146	144	1	137	136	2	190	244	3	169	364	4	182	180	5	180	180	6	133	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:15: 0	146	144	1	136	136	2	190	244	3	169	364	4	182	180	5	180	176	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:15: 0	146	144	1	137	136	2	190	244	3	169	364	4	182	180	5	180	180	6	132	132	7	138	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:15: 0	146	144	1	137	136	2	190	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:15: 0	146	144	1	137	136	2	189	244	3	169	364	4	183	180	5	180	180	6	133	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:16: 0	146	144	1	137	136	2	190	244	3	170	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:16: 0	146	144	1	137	136	2	189	244	3	169	364	4	183	180	5	180	180	6	133	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:16: 0	147	144	1	137	136	2	189	244	3	169	364	4	183	180	5	180	176	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:16: 0	146	144	1	137	136	2	190	244	3	169	364	4	183	180	5	180	176	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:16: 0	147	144	1	137	136	2	189	244	3	169	364	4	183	180	5	180	176	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:16: 0	146	144	1	136	136	2	190	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	305	304
2024-04-10 14:48:16: 0	146	144	1	137	136	2	189	244	3	169	364	4	183	180	5	180	176	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	305	304
2024-04-10 14:48:16: 0	146	144	1	136	136	2	190	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:16: 0	146	144	1	136	136	2	189	244	3	169	364	4	183	180	5	180	176	6	132	132	7	138	136	8	369	368	9	358	356	10	330	328	11	306	304
2024-04-10 14:48:17: 0	147	144	1	136	136	2	190	244	3	169	364	4	182	180	5	180	176	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	305	304
2024-04-10 14:48:17: 0	146	144	1	137	136	2	189	244	3	169	364	4	182	180	5	180	176	6	132	132	7	138	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:17: 0	146	144	1	136	136	2	190	244	3	169	364	4	183	180	5	180	176	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:17: 0	146	144	1	137	136	2	190	244	3	169	364	4	182	180	5	180	176	6	132	132	7	138	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:17: 0	146	144	1	137	136	2	190	244	3	169	364	4	182	180	5	180	176	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:17: 0	147	144	1	137	136	2	189	244	3	169	364	4	183	180	5	180	180	6	132	132	7	138	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:17: 0	146	144	1	137	136	2	190	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:17: 0	147	144	1	137	136	2	190	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:18: 0	146	144	1	136	136	2	190	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:18: 0	147	144	1	136	136	2	190	244	3	169	364	4	183	180	5	180	180	6	132	132	7	140	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:18: 0	146	144	1	137	136	2	190	244	3	169	364	4	183	180	5	180	180	6	132	132	7	140	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:18: 0	146	144	1	137	136	2	190	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:18: 0	146	144	1	137	136	2	189	244	3	169	364	4	182	180	5	180	180	6	133	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:18: 0	146	144	1	137	136	2	190	244	3	169	364	4	183	180	5	180	180	6	132	132	7	140	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:18: 0	146	144	1	137	136	2	190	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:18: 0	146	144	1	136	136	2	190	244	3	169	364	4	182	180	5	180	180	6	132	132	7	138	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:18: 0	147	144	1	137	136	2	190	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:19: 0	146	144	1	136	136	2	190	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:19: 0	146	144	1	136	136	2	190	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:19: 0	147	144	1	136	136	2	190	244	3	169	364	4	182	180	5	180	176	6	132	132	7	140	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:19: 0	147	144	1	136	136	2	189	244	3	169	364	4	183	180	5	180	176	6	133	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:19: 0	146	144	1	137	136	2	190	244	3	169	364	4	183	180	5	180	176	6	132	132	7	138	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:19: 0	146	144	1	137	136	2	189	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:19: 0	146	144	1	137	136	2	190	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:19: 0	146	144	1	137	136	2	190	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	140	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:20: 0	146	144	1	136	136	2	190	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:20: 0	147	144	1	136	136	2	189	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:20: 0	146	144	1	137	136	2	189	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:20: 0	146	144	1	136	136	2	190	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:20: 0	146	144	1	137	136	2	190	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:20: 0	146	144	1	137	136	2	190	244	3	169	364	4	182	180	5	180	180	6	132	132	7	138	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:20: 0	147	144	1	137	136	2	190	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:20: 0	146	144	1	136	136	2	190	244	3	169	364	4	183	180	5	180	180	6	132	132	7	140	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:20: 0	147	144	1	136	136	2	190	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:21: 0	146	144	1	137	136	2	189	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	305	304
2024-04-10 14:48:21: 0	146	144	1	137	136	2	190	244	3	169	364	4	183	180	5	180	180	6	133	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:21: 0	146	144	1	137	136	2	189	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:21: 0	146	144	1	137	136	2	189	244	3	169	364	4	182	180	5	180	180	6	132	132	7	138	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:21: 0	146	144	1	137	136	2	190	244	3	169	364	4	183	180	5	180	180	6	132	132	7	140	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:21: 0	146	144	1	137	136	2	189	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:21: 0	146	144	1	136	136	2	189	244	3	169	364	4	183	180	5	180	176	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:21: 0	146	144	1	137	136	2	190	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:21: 0	146	144	1	136	136	2	190	244	3	169	364	4	182	180	5	179	176	6	133	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:22: 0	147	144	1	137	136	2	190	244	3	169	364	4	182	180	5	180	176	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:22: 0	146	144	1	136	136	2	190	244	3	169	364	4	183	180	5	180	176	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:22: 0	146	144	1	136	136	2	190	244	3	169	364	4	183	180	5	180	176	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:22: 0	146	144	1	137	136	2	190	244	3	169	364	4	183	180	5	180	176	6	132	132	7	138	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:22: 0	146	144	1	137	136	2	190	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:22: 0	146	144	1	136	136	2	189	244	3	169	364	4	183	180	5	180	176	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:22: 0	146	144	1	136	136	2	190	244	3	169	364	4	183	180	5	180	176	6	133	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:22: 0	146	144	1	137	136	2	189	244	3	169	364	4	182	180	5	180	176	6	132	132	7	140	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:23: 0	147	144	1	137	136	2	190	244	3	169	364	4	182	180	5	180	176	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:23: 0	146	144	1	137	136	2	190	244	3	169	364	4	183	180	5	180	176	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:23: 0	146	144	1	136	136	2	190	244	3	169	364	4	183	180	5	180	176	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:23: 0	146	144	1	136	136	2	189	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:23: 0	146	144	1	136	136	2	189	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:48:23: 0	147	144	1	136	136	2	190	244	3	169	364	4	183	180	5	180	176	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	305	304
2024-04-10 14:48:23: 0	146	144	1	137	136	2	189	244	3	169	364	4	182	180	5	180	176	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
